conversation_id,luhf_tag,escalation,total_turns,user_turns_before_escalation,total_user_turns,nlu_positive_count,nlu_neutral_count,nlu_negative_count,nlg_positive_count,nlg_neutral_count,nlg_negative_count,nlg_neg_intents,last_bot_intent,nlu_trajectory_index,nlg_trajectory_index,composite_trajectory_index,nlu_density_index,composite_density_index,adjusted_composite_index,last_turn_speaker,transfer_assumed_success,escalation_final_turn_proximity,early_escalation_but_luhf,pre_escalation_final4_score,final4_turns_composite_score,final4_score_with_length_penalty
4848,not_luhf,not_escalation,32,15,15,6,4,5,5,12,0,,confirm_change_schedule,1,5,6,0.06666666666666667,0.1875,1.2113791079679324,nlu,False,False,False,3,3,0.6056895539839662
4849,not_luhf,not_escalation,25,11,11,4,6,1,0,14,0,,propose_date,3,0,3,0.2727272727272727,0.12,0.8595143905805702,nlg,False,False,False,1,1,0.2865047968601901
4850,luhf,not_escalation,27,12,12,2,6,4,0,15,0,,ask_time_preference,-2,0,-2,-0.16666666666666666,-0.07407407407407407,-0.518480521291783,nlg,False,False,False,-1,-1,-0.2592402606458915
4851,not_luhf,not_escalation,24,10,10,6,4,0,0,12,2,"disambiguate_user_profile,did_not_understand",propose_date,6,-2,4,0.6,0.16666666666666666,1.204776847648808,nlg,False,False,False,1,1,0.301194211912202
4852,not_luhf,not_escalation,20,9,9,5,3,1,1,9,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4444444444444444,0.2,1.4715177646857693,nlu,False,False,False,3,3,1.103638323514327
4853,luhf,not_escalation,20,8,8,3,2,3,1,10,1,disambiguate_user_profile,ask_time_preference,0,0,0,0.0,0.0,0.0,nlg,False,False,False,-1,-1,-0.36787944117144233
4854,not_luhf,not_escalation,23,10,10,5,2,3,1,11,1,disambiguate_user_profile,confirm_date_scheduled,2,0,2,0.2,0.08695652173913043,0.6332735387581063,nlg,False,False,False,3,3,0.9499103081371595
4855,luhf,not_escalation,27,12,12,8,3,1,0,14,1,disambiguate_user_profile,propose_date,7,-1,6,0.5833333333333334,0.2222222222222222,1.5554415638753492,nlg,False,False,False,1,1,0.2592402606458915
4856,not_luhf,not_escalation,20,9,9,5,2,2,0,10,1,disambiguate_user_profile,propose_date,3,-1,2,0.3333333333333333,0.1,0.7357588823428847,nlu,False,False,False,2,2,0.7357588823428847
4857,not_luhf,not_escalation,35,16,16,8,2,6,1,17,1,disambiguate_user_profile,propose_date,2,0,2,0.125,0.05714285714285714,0.3475478869008903,nlu,False,False,False,2,2,0.3475478869008903
4858,luhf,not_escalation,28,12,12,6,4,2,0,14,2,"failed_schedule_warning,failed_schedule_warning",failed_schedule_warning,4,-2,2,0.3333333333333333,0.07142857142857142,0.49319392788321287,nlg,False,False,False,0,0,0.0
4859,luhf,not_escalation,23,10,10,2,5,3,0,13,0,,propose_date,-1,0,-1,-0.1,-0.043478260869565216,-0.31663676937905316,nlg,False,False,False,1,1,0.31663676937905316
4860,luhf,not_escalation,32,14,14,5,6,3,0,16,2,"failed_schedule_warning,failed_schedule_warning",transportation_of_device,2,-2,0,0.14285714285714285,0.0,0.0,nlg,False,False,False,-2,-2,-0.40379303598931077
4861,not_luhf,not_escalation,27,12,12,8,0,4,1,13,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.3333333333333333,0.14814814814814814,1.036961042583566,nlg,False,False,False,3,3,0.7777207819376746
4862,not_luhf,not_escalation,24,10,10,5,4,1,0,13,1,disambiguate_user_profile,propose_date,4,-1,3,0.4,0.125,0.9035826357366061,nlg,False,False,False,0,0,0.0
4863,luhf,not_escalation,26,11,11,6,4,1,1,11,3,"disambiguate_user_profile,no_dates_available,no_dates_available",confirm_date_scheduled,5,-2,3,0.45454545454545453,0.11538461538461539,0.8175953791020378,nlg,False,False,False,3,3,0.8175953791020378
4864,not_luhf,not_escalation,29,13,13,5,4,4,0,15,1,disambiguate_user_profile,ask_time_preference,1,-1,0,0.07692307692307693,0.0,0.0,nlg,False,False,False,0,0,0.0
4865,not_luhf,not_escalation,23,10,10,3,4,3,0,12,1,disambiguate_user_profile,time_asked_unavailable_propose_new,0,-1,-1,0.0,-0.043478260869565216,-0.31663676937905316,nlg,False,False,False,0,0,0.0
4866,not_luhf,not_escalation,17,8,8,3,5,0,0,7,2,"working_on_previous_request,disambiguate_user_profile",ask_last_name,3,-2,1,0.375,0.058823529411764705,0.42741493194872665,nlu,False,False,False,0,0,0.0
4867,not_luhf,not_escalation,22,10,10,5,4,1,1,10,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4,0.18181818181818182,1.3314843347923182,nlg,False,False,False,3,3,0.9986132510942387
4868,not_luhf,not_escalation,21,9,9,6,2,1,1,10,1,disambiguate_user_profile,confirm_date_scheduled,5,0,5,0.5555555555555556,0.23809523809523808,1.7496887455557766,nlg,False,False,False,3,3,1.049813247333466
4869,not_luhf,not_escalation,18,8,8,3,3,2,0,9,1,disambiguate_user_profile,propose_date,1,-1,0,0.125,0.0,0.0,nlu,False,False,False,2,2,0.8131393194811982
4870,luhf,not_escalation,19,8,8,2,4,2,1,9,1,disambiguate_user_profile,confirm_date_scheduled,0,0,0,0.0,0.0,0.0,nlg,False,False,False,2,2,0.7734820469090024
4871,not_luhf,not_escalation,22,10,10,3,5,2,0,12,0,,inform_schedule_inspection,1,0,1,0.1,0.045454545454545456,0.33287108369807955,nlg,False,False,False,0,0,0.0
4872,luhf,not_escalation,39,18,18,8,4,6,0,19,2,"disambiguate_user_profile,disambiguate_user_profile",propose_date,2,-2,0,0.1111111111111111,0.0,0.0,nlg,False,False,False,-2,-2,-0.28454814317302707
4873,not_luhf,not_escalation,20,9,9,4,4,1,0,10,1,disambiguate_user_profile,propose_date,3,-1,2,0.3333333333333333,0.1,0.7357588823428847,nlu,False,False,False,2,2,0.7357588823428847
4874,not_luhf,not_escalation,20,9,9,3,4,2,0,10,1,disambiguate_user_profile,inform_schedule_inspection,1,-1,0,0.1111111111111111,0.0,0.0,nlg,False,False,False,0,0,0.0
4875,luhf,not_escalation,21,9,9,3,5,1,1,10,1,disambiguate_user_profile,propose_date,2,0,2,0.2222222222222222,0.09523809523809523,0.6998754982223107,nlg,False,False,False,1,1,0.3499377491111553
4876,luhf,not_escalation,22,10,10,3,4,3,1,10,1,disambiguate_user_profile,ask_time_preference,0,0,0,0.0,0.0,0.0,nlg,False,False,False,-1,-1,-0.33287108369807955
4877,not_luhf,not_escalation,24,11,11,5,3,3,1,11,1,disambiguate_user_profile,confirm_date_scheduled,2,0,2,0.18181818181818182,0.08333333333333333,0.602388423824404,nlu,False,False,False,3,3,0.9035826357366061
4878,not_luhf,not_escalation,25,12,12,5,6,1,0,12,1,disambiguate_user_profile,propose_date,4,-1,3,0.3333333333333333,0.12,0.8595143905805702,nlu,False,False,False,-1,-1,-0.2865047968601901
4879,luhf,not_escalation,21,9,9,3,5,1,0,11,1,disambiguate_user_profile,time_asked_unavailable_propose_new,2,-1,1,0.2222222222222222,0.047619047619047616,0.3499377491111553,nlg,False,False,False,0,0,0.0
4880,luhf,not_escalation,23,10,10,6,2,2,0,12,1,disambiguate_user_profile,time_asked_unavailable_propose_new,4,-1,3,0.4,0.13043478260869565,0.9499103081371595,nlg,False,False,False,2,2,0.6332735387581063
4881,not_luhf,not_escalation,21,10,10,6,2,2,1,10,0,,confirm_change_schedule,4,1,5,0.4,0.23809523809523808,1.7496887455557766,nlu,False,False,False,3,3,1.049813247333466
4882,not_luhf,not_escalation,20,8,8,3,2,3,0,11,1,disambiguate_user_profile,ask_time_preference,0,-1,-1,0.0,-0.05,-0.36787944117144233,nlg,False,False,False,0,0,0.0
4883,luhf,not_escalation,16,7,7,1,5,1,0,9,0,,ask_first_name,0,0,0,0.0,0.0,0.0,nlg,False,False,False,0,0,0.0
4884,not_luhf,not_escalation,18,8,8,4,3,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.375,0.16666666666666666,1.2197089792217972,nlu,False,False,False,3,3,1.2197089792217972
4885,luhf,not_escalation,23,10,10,4,3,3,0,12,1,disambiguate_user_profile,ask_time_preference,1,-1,0,0.1,0.0,0.0,nlg,False,False,False,0,0,0.0
4886,not_luhf,not_escalation,44,19,19,9,6,4,3,18,4,"working_on_previous_request,working_on_previous_request,no_dates_available,working_on_previous_request",propose_date,5,-1,4,0.2631578947368421,0.09090909090909091,0.4432126334493355,nlu,False,False,False,2,2,0.22160631672466774
4887,luhf,not_escalation,26,12,12,5,3,4,0,12,2,"disambiguate_user_profile,disambiguate_user_profile",ask_time_preference,1,-2,-1,0.08333333333333333,-0.038461538461538464,-0.2725317930340126,nlg,False,False,False,0,0,0.0
4888,not_luhf,not_escalation,18,8,8,4,2,2,1,8,1,disambiguate_user_profile,confirm_date_scheduled,2,0,2,0.25,0.1111111111111111,0.8131393194811982,nlu,False,False,False,3,3,1.2197089792217972
4889,luhf,escalation,39,16,18,5,7,6,0,20,1,no_dates_available,ask_time_preference,-1,-1,-2,-0.05555555555555555,-0.05128205128205128,-0.28454814317302707,nlg,False,True,False,0,-2,-0.28454814317302707
4890,not_luhf,not_escalation,18,8,8,5,2,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
4891,not_luhf,not_escalation,19,8,8,2,4,2,1,9,1,disambiguate_user_profile,confirm_date_scheduled,0,0,0,0.0,0.0,0.0,nlg,False,False,False,2,2,0.7734820469090024
4892,not_luhf,not_escalation,20,9,9,5,3,1,1,9,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4444444444444444,0.2,1.4715177646857693,nlu,False,False,False,3,3,1.103638323514327
4893,luhf,not_escalation,23,10,10,5,2,3,0,12,1,disambiguate_user_profile,propose_date,2,-1,1,0.2,0.043478260869565216,0.31663676937905316,nlg,False,False,False,2,2,0.6332735387581063
4894,not_luhf,not_escalation,19,8,8,3,2,3,0,10,1,disambiguate_user_profile,propose_date,0,-1,-1,0.0,-0.05263157894736842,-0.3867410234545012,nlg,False,False,False,0,0,0.0
4895,not_luhf,not_escalation,18,8,8,5,3,0,1,8,1,disambiguate_user_profile,confirm_date_scheduled,5,0,5,0.625,0.2777777777777778,2.0328482987029957,nlu,False,False,False,3,3,1.2197089792217972
4896,not_luhf,not_escalation,20,9,9,4,2,3,0,10,1,disambiguate_user_profile,propose_date,1,-1,0,0.1111111111111111,0.0,0.0,nlu,False,False,False,0,0,0.0
4897,not_luhf,escalation,21,3,9,4,3,2,2,9,1,transportation_type_unavailable,confirm_date_scheduled,2,1,3,0.2222222222222222,0.14285714285714285,1.049813247333466,nlu,True,False,False,1,3,1.049813247333466
4898,luhf,not_escalation,23,10,10,5,5,0,0,12,1,disambiguate_user_profile,propose_date,5,-1,4,0.5,0.17391304347826086,1.2665470775162126,nlg,False,False,False,1,1,0.31663676937905316
4899,not_luhf,not_escalation,23,10,10,3,7,0,0,13,0,,propose_date,3,0,3,0.3,0.13043478260869565,0.9499103081371595,nlg,False,False,False,1,1,0.31663676937905316
4900,not_luhf,not_escalation,19,8,8,3,2,3,0,9,2,"disambiguate_user_profile,disambiguate_user_profile",ask_time_preference,0,-2,-2,0.0,-0.10526315789473684,-0.7734820469090024,nlg,False,False,False,-1,-1,-0.3867410234545012
4901,not_luhf,not_escalation,18,8,8,5,3,0,1,8,1,disambiguate_user_profile,confirm_date_scheduled,5,0,5,0.625,0.2777777777777778,2.0328482987029957,nlu,False,False,False,3,3,1.2197089792217972
4902,not_luhf,not_escalation,30,14,14,8,4,2,1,14,1,disambiguate_user_profile,confirm_date_scheduled,6,0,6,0.42857142857142855,0.2,1.338780960890579,nlu,False,False,False,3,3,0.6693904804452895
4903,not_luhf,not_escalation,21,10,10,6,3,1,1,9,1,disambiguate_user_profile,confirm_date_scheduled,5,0,5,0.5,0.23809523809523808,1.7496887455557766,nlu,False,False,False,3,3,1.049813247333466
4904,luhf,not_escalation,17,7,7,4,1,2,0,9,1,disambiguate_user_profile,time_asked_unavailable_propose_new,2,-1,1,0.2857142857142857,0.058823529411764705,0.42741493194872665,nlg,False,False,False,1,1,0.42741493194872665
4905,luhf,not_escalation,19,7,7,2,4,1,0,12,0,,ask_desired_service,1,0,1,0.14285714285714285,0.05263157894736842,0.3867410234545012,nlg,False,False,False,0,0,0.0
4906,luhf,not_escalation,26,11,11,3,6,2,0,13,2,"disambiguate_user_profile,disambiguate_user_profile",ask_time_preference,1,-2,-1,0.09090909090909091,-0.038461538461538464,-0.2725317930340126,nlg,False,False,False,-1,-1,-0.2725317930340126
4907,luhf,not_escalation,31,14,14,3,10,1,0,17,0,,time_asked_unavailable_propose_new,2,0,2,0.14285714285714285,0.06451612903225806,0.4244959476534861,nlg,False,False,False,1,1,0.21224797382674304
4908,not_luhf,not_escalation,22,9,9,5,1,3,2,10,1,disambiguate_user_profile,propose_date,2,1,3,0.2222222222222222,0.13636363636363635,0.9986132510942387,nlg,False,False,False,0,0,0.0
4909,not_luhf,not_escalation,23,11,11,6,3,2,1,10,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.36363636363636365,0.17391304347826086,1.2665470775162126,nlu,False,False,False,3,3,0.9499103081371595
4910,not_luhf,not_escalation,19,8,8,4,2,2,0,10,1,disambiguate_user_profile,propose_date,2,-1,1,0.25,0.05263157894736842,0.3867410234545012,nlg,False,False,False,2,2,0.7734820469090024
4911,not_luhf,not_escalation,25,11,11,3,5,3,0,14,0,,propose_date,0,0,0,0.0,0.0,0.0,nlg,False,False,False,0,0,0.0
4912,luhf,not_escalation,35,16,16,7,3,6,0,17,2,"disambiguate_user_profile,disambiguate_user_profile",propose_date,1,-2,-1,0.0625,-0.02857142857142857,-0.17377394345044514,nlg,False,False,False,2,2,0.3475478869008903
4913,not_luhf,not_escalation,20,9,9,2,5,2,0,11,0,,propose_other_transportation_of_device,0,0,0,0.0,0.0,0.0,nlg,False,False,False,-2,-2,-0.7357588823428847
4914,luhf,not_escalation,30,13,13,4,5,4,0,15,2,"failed_schedule_warning,failed_schedule_warning",failed_schedule_warning,0,-2,-2,0.0,-0.06666666666666667,-0.44626032029685964,nlg,False,False,False,0,0,0.0
4915,not_luhf,not_escalation,25,11,11,2,7,2,0,14,0,,propose_date,0,0,0,0.0,0.0,0.0,nlg,False,False,False,1,1,0.2865047968601901
4916,luhf,not_escalation,22,10,10,4,3,3,0,12,0,,time_asked_unavailable_propose_new,1,0,1,0.1,0.045454545454545456,0.33287108369807955,nlg,False,False,False,2,2,0.6657421673961591
4917,not_luhf,not_escalation,18,8,8,2,5,1,0,10,0,,ask_additional_service,1,0,1,0.125,0.05555555555555555,0.4065696597405991,nlg,False,False,False,0,0,0.0
4918,not_luhf,not_escalation,18,8,8,5,3,0,1,8,1,disambiguate_user_profile,confirm_date_scheduled,5,0,5,0.625,0.2777777777777778,2.0328482987029957,nlu,False,False,False,3,3,1.2197089792217972
4919,luhf,not_escalation,17,7,7,2,4,1,0,9,1,disambiguate_user_profile,ask_last_name,1,-1,0,0.14285714285714285,0.0,0.0,nlg,False,False,False,1,1,0.42741493194872665
4920,not_luhf,not_escalation,18,8,8,4,3,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.375,0.16666666666666666,1.2197089792217972,nlu,False,False,False,3,3,1.2197089792217972
4921,luhf,not_escalation,16,7,7,2,1,4,0,8,1,working_on_previous_request,working_on_previous_request,-2,-1,-3,-0.2857142857142857,-0.1875,-1.3479868923516647,nlg,False,False,False,-3,-3,-1.3479868923516647
4922,not_luhf,escalation,21,3,9,5,2,2,1,10,1,disambiguate_user_profile,propose_date,3,0,3,0.3333333333333333,0.14285714285714285,1.049813247333466,nlu,True,False,False,1,0,0.0
4923,luhf,not_escalation,22,9,9,4,2,3,0,12,1,disambiguate_user_profile,propose_date,1,-1,0,0.1111111111111111,0.0,0.0,nlg,False,False,False,0,0,0.0
4924,not_luhf,not_escalation,22,10,10,7,0,3,0,11,1,disambiguate_user_profile,propose_date,4,-1,3,0.4,0.13636363636363635,0.9986132510942387,nlu,False,False,False,2,2,0.6657421673961591
4925,not_luhf,not_escalation,17,8,8,3,3,2,1,8,0,,transportation_of_device,1,1,2,0.125,0.11764705882352941,0.8548298638974533,nlu,False,False,False,0,0,0.0
4926,luhf,not_escalation,24,11,11,5,3,3,1,10,2,"disambiguate_user_profile,working_on_previous_request",confirm_date_scheduled,2,-1,1,0.18181818181818182,0.041666666666666664,0.301194211912202,nlu,False,False,False,1,1,0.301194211912202
4927,not_luhf,not_escalation,21,10,10,5,4,1,0,10,1,disambiguate_user_profile,ask_time_preference,4,-1,3,0.4,0.14285714285714285,1.049813247333466,nlu,False,False,False,0,0,0.0
4928,not_luhf,not_escalation,18,8,8,5,2,1,0,9,1,disambiguate_user_profile,propose_date,4,-1,3,0.5,0.16666666666666666,1.2197089792217972,nlu,False,False,False,2,2,0.8131393194811982
4929,not_luhf,not_escalation,24,11,11,6,3,2,1,11,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.36363636363636365,0.16666666666666666,1.204776847648808,nlu,False,False,False,3,3,0.9035826357366061
4930,luhf,escalation,25,8,12,3,4,5,0,12,1,disambiguate_user_profile,propose_date,-2,-1,-3,-0.16666666666666666,-0.12,-0.8595143905805702,nlg,False,False,False,0,-1,-0.2865047968601901
4931,not_luhf,not_escalation,22,10,10,5,2,3,0,11,1,disambiguate_user_profile,operating_hour_and_ask_for_schedule,2,-1,1,0.2,0.045454545454545456,0.33287108369807955,nlu,False,False,False,2,2,0.6657421673961591
4932,not_luhf,not_escalation,19,8,8,3,3,2,1,9,1,disambiguate_user_profile,confirm_date_scheduled,1,0,1,0.125,0.05263157894736842,0.3867410234545012,nlg,False,False,False,3,3,1.1602230703635035
4933,not_luhf,not_escalation,18,8,8,2,5,1,1,9,0,,confirm_date_scheduled,1,1,2,0.125,0.1111111111111111,0.8131393194811982,nlu,False,False,False,3,3,1.2197089792217972
4934,not_luhf,not_escalation,20,9,9,3,4,2,0,10,1,disambiguate_user_profile,propose_date,1,-1,0,0.1111111111111111,0.0,0.0,nlg,False,False,False,1,1,0.36787944117144233
4935,luhf,not_escalation,25,11,11,5,1,5,0,14,0,,ask_time_preference,0,0,0,0.0,0.0,0.0,nlg,False,False,False,0,0,0.0
4936,luhf,not_escalation,27,12,12,5,3,4,0,14,1,disambiguate_user_profile,ask_time_preference,1,-1,0,0.08333333333333333,0.0,0.0,nlg,False,False,False,0,0,0.0
4937,not_luhf,not_escalation,22,10,10,6,2,2,1,10,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4,0.18181818181818182,1.3314843347923182,nlu,False,False,False,3,3,0.9986132510942387
4938,not_luhf,not_escalation,18,8,8,5,2,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
4939,not_luhf,not_escalation,23,10,10,6,2,2,1,11,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4,0.17391304347826086,1.2665470775162126,nlg,False,False,False,3,3,0.9499103081371595
4940,not_luhf,not_escalation,25,12,12,7,2,3,1,11,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.3333333333333333,0.16,1.1460191874407604,nlu,False,False,False,3,3,0.8595143905805702
4941,not_luhf,not_escalation,19,9,9,2,5,2,0,10,0,,ask_additional_service,0,0,0,0.0,0.0,0.0,nlu,False,False,False,-1,-1,-0.3867410234545012
4942,luhf,not_escalation,25,11,11,5,2,4,0,12,2,"disambiguate_user_profile,disambiguate_user_profile",ask_time_preference,1,-2,-1,0.09090909090909091,-0.04,-0.2865047968601901,nlg,False,False,False,0,0,0.0
4943,not_luhf,not_escalation,23,10,10,3,5,2,0,13,0,,propose_date,1,0,1,0.1,0.043478260869565216,0.31663676937905316,nlg,False,False,False,1,1,0.31663676937905316
4944,not_luhf,not_escalation,25,12,12,4,6,2,0,12,1,disambiguate_user_profile,propose_date,2,-1,1,0.16666666666666666,0.04,0.2865047968601901,nlu,False,False,False,0,0,0.0
4945,luhf,not_escalation,32,14,14,4,5,5,0,16,2,"failed_schedule_warning,failed_schedule_warning",transportation_of_device,-1,-2,-3,-0.07142857142857142,-0.09375,-0.6056895539839662,nlg,False,False,False,-2,-2,-0.40379303598931077
4946,not_luhf,escalation,18,0,8,4,2,2,1,8,1,disambiguate_user_profile,propose_earliest_time,2,0,2,0.25,0.1111111111111111,0.8131393194811982,nlu,True,False,False,0,2,0.8131393194811982
4947,not_luhf,not_escalation,22,9,9,4,4,1,1,10,2,"disambiguate_user_profile,asked_date_too_far",confirm_date_scheduled,3,-1,2,0.3333333333333333,0.09090909090909091,0.6657421673961591,nlg,False,False,False,1,1,0.33287108369807955
4948,not_luhf,not_escalation,18,8,8,2,3,3,0,9,1,disambiguate_user_profile,propose_date,-1,-1,-2,-0.125,-0.1111111111111111,-0.8131393194811982,nlu,False,False,False,0,0,0.0
4949,not_luhf,not_escalation,29,13,13,6,4,3,0,16,0,,propose_date,3,0,3,0.23076923076923078,0.10344827586206896,0.7037108642813928,nlg,False,False,False,2,2,0.46914057618759525
4950,not_luhf,not_escalation,28,13,13,6,4,3,0,14,1,disambiguate_user_profile,propose_date,3,-1,2,0.23076923076923078,0.07142857142857142,0.49319392788321287,nlu,False,False,False,2,2,0.49319392788321287
4951,not_luhf,not_escalation,22,10,10,6,2,2,1,10,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4,0.18181818181818182,1.3314843347923182,nlu,False,False,False,3,3,0.9986132510942387
4952,not_luhf,not_escalation,18,8,8,4,4,0,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
4953,luhf,not_escalation,19,8,8,3,4,1,0,9,2,"disambiguate_user_profile,disambiguate_user_profile",propose_date,2,-2,0,0.25,0.0,0.0,nlg,False,False,False,1,1,0.3867410234545012
4954,luhf,not_escalation,27,12,12,5,4,3,0,14,1,disambiguate_user_profile,time_asked_unavailable_propose_new,2,-1,1,0.16666666666666666,0.037037037037037035,0.2592402606458915,nlg,False,False,False,0,0,0.0
4955,not_luhf,not_escalation,18,8,8,6,2,0,1,8,1,disambiguate_user_profile,confirm_date_scheduled,6,0,6,0.75,0.3333333333333333,2.4394179584435944,nlu,False,False,False,3,3,1.2197089792217972
4956,not_luhf,not_escalation,18,8,8,4,3,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.375,0.16666666666666666,1.2197089792217972,nlu,False,False,False,3,3,1.2197089792217972
4957,not_luhf,not_escalation,21,9,9,3,2,4,0,10,2,"disambiguate_user_profile,disambiguate_user_profile",propose_date,-1,-2,-3,-0.1111111111111111,-0.14285714285714285,-1.049813247333466,nlg,False,False,False,0,0,0.0
